Time	Prediction	Expectation	Found	Runtime
94.83720168337068	..((((....)))).	..((((....)))).	true	1
67.98483700925702	..((((....)))).	..((((....)))).	true	0
90.79047185963036	..((((....)))).	..((((....)))).	true	0
9.617049073081821	..((((....)))).	..((((....)))).	true	1
15.688410501156312	..((((....)))).	..((((....)))).	true	1
11.73701373567643	..((((....)))).	..((((....)))).	true	0
21.126625073767755	..((((....)))).	..((((....)))).	true	1
138.32636353710092	..((((....)))).	..((((....)))).	true	1
9.630471026914075	..((((....)))).	..((((....)))).	true	0
14.407264404742683	..((((....)))).	..((((....)))).	true	1
29.435885093025583	..((((....)))).	..((((....)))).	true	1
20.190498703965808	..((((....)))).	..((((....)))).	true	1
25.43756427905606	..((((....)))).	..((((....)))).	true	0
31.61915604907388	..((((....)))).	..((((....)))).	true	1
6.665220419155261	..((((....)))).	..((((....)))).	true	1
32.71058324352849	..((((....)))).	..((((....)))).	true	1
146.66695480667295	..((((....)))).	..((((....)))).	true	2
23.914390044648247	..((((....)))).	..((((....)))).	true	0
93.41941384177223	..((((....)))).	..((((....)))).	true	0
113.07926182715826	..((((....)))).	..((((....)))).	true	1
21.028112894407784	..((((....)))).	..((((....)))).	true	1
17.72422619333162	..((((....)))).	..((((....)))).	true	1
15.294508370192831	..((((....)))).	..((((....)))).	true	0
139.4895824344922	..((((....)))).	..((((....)))).	true	2
11.072255517079562	..((((....)))).	..((((....)))).	true	1
24.42454590474257	..((((....)))).	..((((....)))).	true	2
161.93470224847962	..((((....)))).	..((((....)))).	true	4
165.77999079509263	..((((....)))).	..((((....)))).	true	2
27.06259119704285	..((((....)))).	..((((....)))).	true	1
13.34059132811835	..((((....)))).	..((((....)))).	true	2
105.82566010561203	..((((....)))).	..((((....)))).	true	2
7.962361699883928	..((((....)))).	..((((....)))).	true	2
3.333066139591814	..((((....)))).	..((((....)))).	true	2
34.560912947426395	..((((....)))).	..((((....)))).	true	2
61.78361093359705	..((((....)))).	..((((....)))).	true	3
5.0617949933652335	..((((....)))).	..((((....)))).	true	2
48.07670880764508	..((((....)))).	..((((....)))).	true	2
35.60072755082804	..((((....)))).	..((((....)))).	true	2
14.749743849673557	..((((....)))).	..((((....)))).	true	2
87.31279651602375	..((((....)))).	..((((....)))).	true	3
15.962197559416756	..((((....)))).	..((((....)))).	true	3
15.623835824841045	..((((....)))).	..((((....)))).	true	2
10.21821739540858	..((((....)))).	..((((....)))).	true	4
8.546296718252455	..((((....)))).	..((((....)))).	true	2
8.126571454278906	..((((....)))).	..((((....)))).	true	2
35.65077300392622	..((((....)))).	..((((....)))).	true	2
29.555891094471175	..((((....)))).	..((((....)))).	true	3
9.931241303689239	..((((....)))).	..((((....)))).	true	3
18.92377525184495	..((((....)))).	..((((....)))).	true	2
27.651616286738896	..((((....)))).	..((((....)))).	true	2
10.891031543862558	..((((....)))).	..((((....)))).	true	1
22.97869417217989	..((((....)))).	..((((....)))).	true	2
4.647889905997456	..((((....)))).	..((((....)))).	true	2
145.3717229330104	..((((....)))).	..((((....)))).	true	2
34.156515268100335	..((((....)))).	..((((....)))).	true	2
3.26877947211016	..((((....)))).	..((((....)))).	true	2
